Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,ITUB4.SA,PETR4.SA,VALE3.SA,ITUB4.SA,PETR4.SA,VALE3.SA,ITUB4.SA,PETR4.SA,VALE3.SA,ITUB4.SA,PETR4.SA,VALE3.SA,ITUB4.SA,PETR4.SA,VALE3.SA
Date,,,,,,,,,,,,,,,
2024-02-14,24.85723876953125,30.045236587524414,53.14774703979492,24.965974854199096,30.345762128191005,53.48739944432426,24.734002660376138,29.949947183079107,52.977920837530256,24.791996492108915,30.125863072373743,53.36609325130971,14313415,18315300,12497900
2024-02-15,25.067462921142578,31.005451202392578,52.97792434692383,25.103709849871425,31.005451202392578,53.26905676148841,24.748501540829047,29.94261600831149,52.597834462915095,24.92247990588948,30.059894201001857,52.969835621549905,32298657,33246400,17360200
2024-02-16,25.038471221923828,31.29131507873535,54.99158477783203,25.219701203667768,31.43791351139987,55.25036845940271,24.84999435941068,30.82953379062105,53.64914018788498,25.139958883781247,30.851522576874338,53.7704463882846,25879532,37268900,40947100
2024-02-19,25.313936233520508,31.44524383544922,54.579139709472656,25.32843469322268,31.47456128401747,54.66000844354501,25.045718645416017,31.196027347758264,53.89174621502422,25.067465551692138,31.342622978996822,54.215227321202576,32035461,12826700,12571600
2024-02-20,25.86487579345703,31.11539649963379,53.38227081298828,26.060601127879107,31.386601759071297,53.665314484023256,25.292195120104427,30.85884856567308,52.71913728232523,25.292195120104427,31.349952853114708,53.495488281402274,62343778,42375400,44417200
2024-02-21,25.719886779785156,31.15937614440918,53.786617279052734,25.973605907603694,31.31330603349453,53.88365729162557,25.719886779785156,30.88084220367517,53.050697610967944,25.84312133713866,31.115398572784063,53.06687505965601,32185244,20873800,20362800
2024-02-22,25.573997497558594,30.924819946289062,54.36079788208008,26.00073054593167,31.283985961297464,54.829845215264136,25.573997497558594,30.638954544615277,54.021145469728616,25.978269804850388,31.276654501897756,54.053488030047355,24314973,32162800,35910500
2024-02-23,25.648855209350586,30.712257385253906,54.49018859863281,25.738693295191137,30.96147389640022,55.85689319225322,25.35688183483352,30.499689785366492,54.37697112376493,25.603936975359755,30.88817327774972,55.19375962378863,25725331,43924500,42133700
2024-02-26,25.72372055053711,31.29131507873535,53.1720085144043,25.783612065966672,31.320635324494763,53.81897078177488,25.573989335174975,30.660946571703242,52.92939612166796,25.671314867839182,30.712255603715942,53.81088205671315,15356342,25885700,33864400
2024-02-27,26.038158416748047,31.247339248657227,54.5710563659668,26.090564107033707,31.38660622958149,54.72470510751606,25.75367084601419,31.06409189664139,53.66531051574099,25.918373750686673,31.298648283531044,53.77852797578311,17802262,27678100,28141800
2024-02-28,26.053133010864258,29.634763717651367,53.972618103027344,26.120511990024358,31.474566008743995,54.36079668710267,25.798590380466006,29.194971165652458,53.64105442298882,25.978266579653518,31.16671178157133,54.02114428221756,15121697,112322000,20331500
2024-02-29,25.409292221069336,29.422189712524414,54.17479705810547,26.01570143501719,30.228479610828977,54.57106439645504,25.25956097172522,29.209622146924207,53.77044716419836,25.95580828813587,29.752035452915724,53.81897334699223,48078175,61899800,20717000
2024-03-01,25.519882202148438,29.451507568359375,54.08583450317383,25.669691327027177,29.94260901170451,54.2314006980911,25.400035225985572,29.422187328004792,53.673402092482505,25.557334078692964,29.576114395668313,54.093923227860664,16520612,31248500,22423300
2024-03-04,25.325132369995117,29.378211975097656,53.96453857421875,25.6172592835714,29.869313455411255,54.34462228487202,25.325132369995117,29.334231611255092,53.68957744301958,25.527374452940396,29.517478933067434,54.14244734159513,17674233,21988000,13148000
2024-03-05,25.302663803100586,29.290250778198242,53.25287628173828,25.49741455646204,29.590776269310933,53.608706139275455,25.16783573588849,29.033705650223578,53.05070134811749,25.407529717887588,29.39286882938811,53.37418247588862,20542423,30293300,24436500
2024-03-06,25.57980728149414,29.935283660888672,53.980709075927734,25.684673186504572,29.93528366088867,54.24758147797547,25.28768036933632,29.400201797825098,53.51166173352072,25.437487880093688,29.466170947853882,53.552099189548386,36605983,45481000,33510700
2024-03-07,25.310152053833008,29.60543441772461,53.79470443725586,25.722125960167336,30.00857793316541,54.71662782481823,25.092928889487382,29.52480515541005,53.7461844268171,25.504902795821707,29.788681724391516,54.554884173539996,18729056,50199800,19036200
2024-03-08,25.542356491088867,26.900707244873047,53.38227081298828,25.662201857316052,27.164583834129754,54.166710536920405,25.205286340135064,25.727922714413484,53.293313349250255,25.227758762665818,26.31431637770937,53.5359195658991,19630131,230369800,23188200
2024-03-11,25.669696807861328,26.131072998046875,51.72443389892578,25.669696807861328,27.663020942384495,52.38756742955729,25.45996495947083,25.874525032629347,51.53034769163808,25.474946037027436,26.145730325320894,52.38756742955729,22865412,127528700,58622400
2024-03-12,25.774564743041992,26.98866844177246,51.402156829833984,25.924372292894372,27.289193972318245,52.86378910403756,25.564832878287778,26.50489556830528,51.25007918530969,25.812016630505088,26.64416254231782,52.686366259739195,24434504,76139100,44680100
2024-03-13,26.029237747192383,26.666156768798828,51.73165512084961,26.156574478049542,27.362497300169085,51.86683488546813,25.61726378088261,26.614847731384128,50.93747440658326,25.69965889788476,27.047311615402894,51.199383387628004,30214957,45140600,32769200
2024-03-14,26.01425552368164,26.54887580871582,51.072654724121094,26.16406305486691,27.061966129506295,51.655616861048486,25.879427450654173,26.497566776636774,50.83608771627271,26.066688483336666,26.930030615683414,51.621821113793025,32383745,39983400,30085800
2024-03-15,25.871932983398438,26.62217140197754,50.48969268798828,26.141589096939924,26.71746079478822,50.89523523587097,25.767068695433167,26.34363468244833,50.15174486200612,26.1191182937117,26.60751128030418,50.77695011269015,42577460,59362500,57064200
2024-03-18,25.976802825927734,26.636831283569336,51.452850341796875,26.17904494172647,26.915368000588057,51.537336489488915,25.752089903496124,26.021120159499272,50.700909446401994,25.969313096617093,26.688140310897484,51.106451979555615,14672010,35326100,21371000
2024-03-19,26.01425552368164,26.43892478942871,51.87528991699219,26.104140366132984,27.010655569471812,52.424456348180584,25.946841487167905,26.065101463123387,51.790800542466215,26.03672632961925,26.673481150273695,52.15409679557766,11934228,48540800,16888900
2024-03-20,26.066688537597656,26.900707244873047,52.22168731689453,26.21649606909477,26.930027487264283,52.23013464271883,25.886918852320758,26.248347230395197,51.46974640093042,26.014255577833485,26.556201387106544,51.883736271001894,19759180,39017900,18210000
2024-03-21,25.797027587890625,26.1677188873291,52.09495162963867,26.16405823790321,27.164584794828468,52.914480770058226,25.669690886086432,26.153058765615018,52.0358106837259,26.066683684300216,27.01065491489672,52.74550525761896,38034356,47220200,18445500
2024-03-22,25.436307907104492,26.424264907836914,51.495094299316406,25.798391051838465,26.5488745484943,52.01046818872568,25.353330214117243,25.969812304080495,51.47819642490004,25.72295767465698,26.314318185514704,51.95977456547657,13144839,34426800,11058400
2024-03-25,25.436307907104492,26.827407836914062,51.38526153564453,25.451394908569995,26.995997840126215,51.80769874210194,25.30807083986676,26.504893544604727,51.241634432460266,25.37596153138851,26.519553666455014,51.55423706281552,13844693,26951500,10478200
2024-03-26,25.94171714782715,26.57819175720215,50.734703063964844,25.94171714782715,26.878717269319214,51.131795031908744,25.33070250652807,26.51222260595048,50.34606164419922,25.40613751975065,26.878717269319214,50.95437219544267,19262812,24837800,27142700
2024-03-27,26.085037231445312,26.790760040283203,51.19938659667969,26.160470602965184,26.871389315734056,51.258527545973365,25.76067242979315,26.475574397774846,50.4305510329219,25.873822487072953,26.5928525813036,50.52348773122339,19398772,19995700,23927000
2024-03-28,26.13030242919922,27.384483337402344,51.39371109008789,26.24345413479808,27.501761524871906,51.613377015101285,25.94171733996523,26.73212324484461,50.751604743851715,26.077498734625394,26.754112031203732,51.2162850173747,18913508,31958200,18467000
2024-04-01,25.237953186035156,27.597049713134766,51.72320556640625,26.256831099575432,27.641027283920266,52.29772034700922,25.23040502405146,27.274532614668182,51.53733218946421,26.098337638665782,27.487100193906173,52.0442554792011,35605204,23697800,16740100
2024-04-02,25.268138885498047,28.30805206298828,52.33151626586914,25.328516017673397,28.33004364808151,52.77930186456945,25.011532404054883,27.68501214262684,51.79079719560601,25.245497664804397,27.72166105627171,51.8499381424823,20491664,45930700,22583000
2024-04-03,25.079456329345703,28.161447525024414,51.5795783996582,25.34360932628826,28.593911323273378,52.078054394851065,24.913416370709374,28.01485190213238,51.15714122484865,25.23794812751124,28.366686430111358,51.84993793370113,33775409,31437200,22319900
2024-04-04,24.747373580932617,27.83893585205078,51.005062103271484,25.426624721015703,28.938419903693223,51.78234815828314,24.611523026720704,27.43579225900839,50.83608659366549,25.18511298707819,28.198101872552293,51.45284768716834,54117291,165566800,22990500
2024-04-05,24.70209503173828,27.926895141601562,50.44744873046875,24.898322734780535,28.271401055845008,51.098002393357206,24.551149766564464,27.245214772980482,50.36296258118557,24.75492562990261,27.780299497877493,50.92902687185085,28261098,65469200,15379000
2024-04-08,25.07191276550293,28.315380096435547,53.20174026489258,25.305876410190407,28.630565748674243,53.336920035567935,24.822852798088178,27.65568854613768,51.36836120073437,24.875683403725798,27.87558479752612,51.62182286788317,19296916,36384400,40281300
2024-04-09,25.33606719970703,28.38867950439453,52.846893310546875,25.381351280386106,28.689205050550036,53.96212726567374,25.1171982205344,27.897577942000314,52.390660359011314,25.192670057355702,28.513289158042408,53.75935921361799,20178616,36989300,37026100
2024-04-10,24.800212860107422,29.019044876098633,52.04425811767578,25.2832348662436,29.121662924979063,52.762403241306956,24.6643622582972,28.33736464152765,51.90063102671345,25.245500581379368,28.38867366596786,52.661019222807674,31255391,55821500,21206800
2024-04-11,24.754924774169922,28.806480407714844,52.26393127441406,24.853037806811095,29.14365483193042,52.475149875928544,24.566241975992522,28.733182592409694,51.81614887054419,24.694546017796885,29.02637664976272,52.204790323825215,20688126,33195300,16338700
2024-04-12,24.498319625854492,28.542604446411133,52.06960678100586,24.70209549299772,29.35622307696775,53.54813688464888,24.445487395726907,28.366688567234423,51.88373339377855,24.679452642663968,29.114338044066653,53.058108217573206,25841237,39613500,25740900
2024-04-15,24.083219528198242,28.813812255859375,52.37376403808594,24.626620168224093,28.916430317124714,53.10035329489433,23.99265302669004,28.315379275885615,52.348415615181715,24.498317760335524,28.542604184078165,52.63567303222316,35825686,28692000,28567300
2024-04-16,23.90209197998047,28.94575309753418,51.909080505371094,24.053037281226295,29.107008866733498,52.0442602766244,23.68322300569999,28.54993814415523,51.283875271927016,23.93228136642506,28.59391571933109,51.647171511471534,34875666,37303000,29973800
2024-04-17,23.917192459106445,29.158313751220703,52.47514724731445,23.977569611507302,29.28292338745729,53.624176897665826,23.683227119981783,28.835799462598757,52.34841480357808,23.917192459106445,28.94574897715267,53.26088066342414,28706141,39221700,34220700
2024-04-18,23.947372436523438,29.20962142944336,52.669471740722656,24.151148317728413,29.752034722111482,52.990524924385646,23.668124731602635,29.063025811654512,52.30617548043194,23.962467127461977,29.319570938917167,52.965176500056884,24583607,45078800,19932500
2024-04-19,23.8115234375,29.708053588867188,53.53124237060547,24.128507075424427,30.103868457352164,53.69176734596002,23.736051608749513,29.20229200989112,52.458251498439665,23.985109948407707,29.35621908225791,52.584983947310135,30496961,80546900,32882400
2024-04-22,23.79643440246582,30.419063568115234,53.50589370727539,23.954924617264787,30.485032733481766,53.71711229309674,23.607753167691104,29.70073420975353,52.63567094209233,23.8794527757458,29.876650119975633,53.25242882593789,24603774,51775500,27171200
2024-04-23,24.15114974975586,30.36042022705078,53.04121017456055,24.385113395733775,30.51435012926111,53.303122380913656,23.698315518656635,30.023245767223802,52.39065654428206,23.698315518656635,30.345762899347623,52.939826155914766,53107109,35456900,23160500
2024-04-24,24.045490264892578,30.22115135192871,53.70021438598633,24.219076786980505,30.778224838269196,54.14799353336772,23.86435721183434,30.206491229011064,53.353816034372954,24.151151484339398,30.455707726346006,53.70021438598633,27387442,45388300,25212800
2024-04-25,23.909637451171875,30.94681167602539,52.568084716796875,24.151149253593427,31.137387679339792,53.260881447423166,23.73605094511744,30.111204252950888,52.30617249992499,23.98510927781226,30.345760624475925,52.95672615633065,23076377,66372400,27231000
2024-04-26,24.30963897705078,31.383869171142578,52.568084716796875,24.4153001776493,31.481823952520976,52.568084716796875,23.939824774955976,30.946829533256054,52.568084716796875,24.015296595104402,31.11260358547904,52.568084716796875,30762989,31899100,0
2024-04-29,24.120960235595703,31.760623931884766,53.98747634887695,24.377566733424228,31.760623931884766,54.029719424992926,23.932279035162285,31.13520578088616,53.05811255962508,24.33983081953294,31.255767935070068,53.12570405976272,25020378,27886000,18487200
2024-04-30,23.66812515258789,31.66266632080078,53.47209930419922,24.302092397421706,31.805832980804603,53.85229341282279,23.66812515258789,31.361259497770277,53.16794401730036,24.083223452362034,31.64759569220641,53.64952214724357,53143478,36635400,15597400
2024-05-02,24.01371955871582,31.783231735229492,54.00436782836914,24.247816587183827,31.933935162202854,54.28317791564744,23.802278134225624,31.52703677170342,53.41295835160897,24.104338710836252,31.835977503505852,53.8184976597902,31652054,33244700,17852900
2024-05-03,24.315778732299805,31.378917694091797,54.063514709472656,24.610286899724706,32.008226057068946,54.42680773929344,24.225162843117282,31.032798844649108,53.52279238184851,24.361088308786492,32.008226057068946,54.215589137592474,32765680,45114200,23681200
2024-05-06,24.46681022644043,31.591304779052734,54.224037170410156,24.670700882824192,31.74863259484132,54.66336900537507,24.240265596645862,31.24518598494064,54.02971645261493,24.30067836826868,31.36317959619821,54.25783291861975,21100312,22977200,13423600
2024-05-07,24.972759246826172,31.97675895690918,54.56199264526367,25.101133935605148,31.97675895690918,55.06891601788616,24.30067778594825,31.465444286935043,54.32542883443187,24.542325602857883,31.58344090332249,54.70561975242863,43603391,23808600,21315200
2024-05-08,25.13134002685547,32.46446990966797,54.063514709472656,25.199303576560137,32.51166915260809,54.266285985199225,24.632941206319725,31.70930002729622,53.72556365757508,24.79152391022758,31.740763188477935,53.776257282241744,27721450,25352000,18245800
2024-05-09,24.376188278198242,32.77912521362305,54.50285339355469,24.889688584347564,32.91285491252515,54.85769912087689,24.36108508803279,32.20488121428721,53.886092199596995,24.836828234716087,32.299279707904674,53.98747945563789,31837186,27206400,19672800
2024-05-10,24.655595779418945,32.70833206176758,54.31697463989258,24.93500074678535,33.10951517184607,54.87458837859053,24.398844783707947,32.645399730347336,54.20714329105752,24.413947975443346,32.91285613732591,54.7056160810166,26443200,27968700,13705000
2024-05-13,24.957653045654297,32.73978805541992,54.638023376464844,25.055822969406854,33.015112443908706,54.959079758993866,24.70845447846122,32.653257619059964,54.40145958673598,24.776418020767565,32.834186531873364,54.66336857595296,26666401,18394300,14504100
2024-05-14,25.229511260986328,32.149818420410156,54.60422897338867,25.342782761732295,32.488072202974784,54.705616219718074,24.7764219942114,31.59130747739554,54.08885508483753,24.78397277483625,32.063287964296585,54.4690524241628,34497357,53613200,13313500
2024-05-15,25.161550521850586,30.206829071044922,54.44370651245117,25.350336377541023,30.52934976942525,54.612678808244986,25.055829789905655,29.49885534251311,53.6157267929497,25.305028424933603,29.577517756448316,54.45215061512493,23867664,131281100,21292100
2024-05-16,25.086029052734375,29.3257999420166,54.840797424316406,25.388087967921063,30.403493820284364,55.060460115371654,25.010513100016265,29.294336770997003,54.418360247222786,25.274814854791522,30.12816931821289,54.899938371274324,20274355,83168500,16647700
2024-05-17,25.09358024597168,28.86168098449707,55.913787841796875,25.199300949625624,29.43592504815087,56.05741494225125,24.965205572076258,28.72008622899022,55.06046289612541,25.040719894144708,29.380860754429204,55.12805439488515,21065189,67207900,32338800
2024-05-20,25.01806640625,28.908876419067383,55.88844299316406,25.221955406144843,29.29432942499751,56.26863389579152,24.919896480152083,28.814480928121075,55.52514674239288,25.063374347606494,28.89314333711324,55.87999244429586,17755129,40400400,22222300
2024-05-21,24.88968849182129,28.853816986083984,55.72791290283203,25.131336269779787,29.176337718448377,56.69106917295643,24.791520203953603,28.767286521170284,55.67722250310335,25.048269540126203,28.940347450997685,56.395364431405945,18694273,27967400,23042800
2024-05-22,24.50456428527832,29.247133255004883,55.28858184814453,24.806623209401142,29.467390423969842,56.05741418706888,24.406395991683436,28.64142303957237,54.984426553703244,24.761315268325134,28.712220415422376,55.76170944132875,23786768,36528800,17404000
2024-05-23,24.285568237304688,28.956079483032227,54.95907974243164,24.497009613787608,29.664050259649255,55.254784479503606,24.202501516002098,28.767285475466984,54.56198776155794,24.466803236605752,29.451658126430463,55.10270683674091,21792348,47987800,16445800
2024-05-24,24.051477432250977,28.798749923706055,54.98442459106445,24.345983953713045,29.254997330175645,55.47445326415966,23.96085828360612,28.767283757527803,54.832346949272136,24.330880762272237,29.160601832419655,54.916833095627915,23438031,23684700,11731900
2024-05-27,23.968406677246094,29.113399505615234,55.1702995300293,24.06657659589055,29.168466790995478,55.1702995300293,23.8626876114758,28.861676204356073,54.67182029453482,24.051475037848498,28.885277326884307,54.84079903787192,13641546,13623300,5119400
2024-05-28,23.84003257751465,29.734844207763672,53.979026794433594,24.2704677893281,30.120297220060767,55.16185228511453,23.787172227424943,29.4280566065367,53.522793828918935,24.2629153782323,29.451654729468434,55.15340173597156,28440452,46437700,22173900
2024-05-29,23.673900604248047,29.695514678955078,53.42985916137695,23.809827684194584,29.82924138415537,53.84384581785575,23.371840063945697,29.45165639203959,53.20174268368982,23.68145138340276,29.664048512750735,53.598831465198444,28148705,29246800,16496900
2024-05-31,23.432252883911133,30.51361656188965,53.396060943603516,23.719208602837952,30.59227897550366,53.60727953655849,23.409598914494598,29.813510878077267,53.04966258007497,23.666348252935894,29.83710900200572,53.13414872808097,38825757,53929400,23383600
2024-06-03,23.762935638427734,30.34842300415039,52.27237319946289,23.914051891212733,30.62374444633042,53.10034964509816,23.49092670997959,30.238291426499718,52.12029556425031,23.54381878635496,30.54508203450146,53.091902320004024,25750257,43454500,18846500
2024-06-04,23.84604835510254,30.010169982910156,51.740108489990234,23.929160738406317,30.23042714216627,51.875288261978966,23.551372576339197,29.656183119263726,51.283875550925785,23.679820322846634,30.206829018182752,51.86683771332592,25163703,34090200,19865100
2024-06-05,23.800710678100586,30.049503326416016,51.005062103271484,23.90649154913474,30.23042929163772,51.68941146685286,23.672262944080263,29.94723978058498,50.95437170644753,23.76293202884896,30.09669957773884,51.62181997383455,25288786,18627100,18000800
2024-06-06,24.10294532775879,30.191099166870117,51.71475601196289,24.178504271069997,30.458555603500074,51.81614325020955,23.77049250848658,30.104568701963508,50.996614133884286,23.808269530905772,30.112433743873627,51.34301247387769,14607995,25944100,17888300
2024-06-07,23.762935638427734,29.058340072631836,51.03886032104492,24.027387856183285,30.2618954960515,51.4275017558986,23.67226653988644,28.995410737199506,50.92057842547554,23.861161447661623,30.065236446559673,51.27542411218369,26331259,46003600,14822100
2024-06-10,23.57404327392578,29.498857498168945,51.59648132324219,23.87627415834392,29.939374850422027,51.7992526050899,23.35492478056621,29.19993490196939,51.03041700060681,23.79316013446103,29.254999195903654,51.199389308716356,23061082,32560900,14762900
2024-06-11,23.838491439819336,29.62471580505371,51.52043533325195,23.944273953051507,29.892172202687853,51.57112895240171,23.6042628140085,29.498854147389327,50.447444566630274,23.71004369441651,29.742712421954717,51.03040990656332,16807035,31131300,24588400
2024-06-12,23.800710678100586,28.9800968170166,50.81074523925781,23.982048847637987,29.975225407820176,51.91753184911642,23.536258500515203,28.810197491183224,50.61642451653883,23.929158412120913,29.894321848739413,51.672517502798556,39355661,52182400,21969600
2024-06-13,23.55136489868164,28.688844680786133,51.39371109008789,23.929152937591265,29.27944941922318,51.579581265733054,23.55136489868164,28.195324849500413,50.878337192512554,23.800705232957302,29.0448278174636,50.962823342993076,23094958,46233500,13692600
2024-06-14,23.52870750427246,28.057788848876953,51.21628952026367,23.70249062722757,28.72120805565498,51.43595868753023,23.377591248234538,27.6289943359353,50.91213419508865,23.5211507934172,28.71311893247294,51.410610261805424,17478111,53534900,12282100
2024-06-17,24.10294532775879,28.162965774536133,51.013511657714844,24.178504271069997,28.421860922414847,51.07265260148401,23.642043121269666,27.726079055138197,50.55727875754721,23.73271222041884,27.83934529655093,50.72625426386186,30480419,40941800,13976100
2024-06-18,24.087833404541016,29.044828414916992,51.25007629394531,24.352285604666086,29.23899823321373,51.43594967630862,23.966940736937534,28.171054973760803,50.878332752158464,24.057609829434107,28.227688094620156,50.98816409360972,24588705,36180700,12239900
2024-06-19,24.2767276763916,29.0690975189209,51.410606384277344,24.397620349022134,29.222815541780722,51.60493033410298,23.876272637281733,28.777839718745675,51.005067055610965,23.982051888906195,29.044827064330786,51.12334895693781,16497726,20776200,8744100
2024-06-20,24.110502243041992,29.530254364013672,51.87528991699219,24.52607071989412,29.845782615469247,52.06116009506914,24.072723587478034,29.287540561838114,51.38526121356183,24.465623564732354,29.303721893486276,51.579581940561425,23141638,39442900,19497200
2024-06-21,24.278806686401367,29.683975219726562,51.39371109008789,24.50727734841462,29.902418588425338,51.841493488926766,24.096029169329054,29.43317227091495,51.317672265479395,24.278806686401367,29.57070897364729,51.56268339104894,58654050,43340200,39134100
2024-06-24,24.629131317138672,29.983320236206055,51.452850341796875,25.02514629920415,29.983320236206055,51.60492798599449,24.35496583280895,29.514070910958274,51.0304131574568,24.362580809253796,29.805328687143348,51.089554105429215,36808677,24599400,13669000
2024-06-25,24.705289840698242,29.959047317504883,51.241634368896484,24.888065749170416,30.031861763058437,51.571134873854106,24.552975486458198,29.74060398084422,50.92902851598889,24.621516863577725,29.975228648324926,51.52889179784879,27162088,18572600,13962500
2024-06-26,24.659591674804688,30.007593154907227,51.87528991699219,24.659591674804688,30.031863609492856,52.02736756819884,24.225498539991996,29.700154022970835,51.46130003916516,24.54535715904439,29.772968473001207,51.59647981546662,26776528,25553200,17096700
2024-06-27,24.705289840698242,30.509201049804688,52.01046371459961,24.834755972051877,30.71146306114459,52.01046371459961,24.583438686460177,30.193672805918187,51.419051052662105,24.71290481781381,30.347390823478097,51.91752702477432,17012674,37731000,13755300
2024-06-28,24.68243980407715,30.784282684326172,52.568084716796875,24.781442721552498,30.881367601935313,52.84689158500503,24.40827433402622,30.509206179205375,52.078056031605605,24.73574957372376,30.5820206389807,52.111851780158105,32848049,22019700,22429400
2024-07-01,24.566347122192383,31.253528594970703,53.34537124633789,24.886379981042346,31.358702624601253,53.505899451477354,24.513008312384056,30.88945633705158,52.88913827847867,24.673024741809037,30.994633452955668,52.98207498188779,17694174,24963500,20236800
2024-07-02,24.886381149291992,31.156442642211914,53.167945861816406,24.886381149291992,31.633781170235746,53.514344234370796,24.558729150802396,31.099809519079745,52.77085386537356,24.596828067215956,31.415340887453794,53.294678310067546,34497357,33346200,24335300
2024-07-03,25.03878402709961,30.614376068115234,54.224037170410156,25.366437745084546,31.382972275946795,54.78165090116869,24.962586177335638,30.54965074749764,53.60727926881487,25.03878402709961,31.31015783338858,53.6157265943973,28588875,38509400,29884200
